#time	y	u
0.000100	0.000000	0.000000
0.000200	0.000000	0.000000
0.000300	0.000000	0.000000
0.000400	0.000000	0.000000
0.000500	0.000000	0.000000
0.000600	0.000000	0.000000
0.000700	0.000000	0.000000
0.000800	0.000000	0.000000
0.000900	0.000000	0.000000
0.001000	0.000000	0.000000
0.001100	0.000000	0.000000
0.001200	0.000000	0.000000
0.001300	0.000000	0.000000
0.001400	0.000000	0.000000
0.001500	0.000000	0.000000
0.001600	0.000000	0.000000
0.001700	0.000000	0.000000
0.001800	0.000000	0.000000
0.001900	0.000000	0.000000
0.002000	0.000000	0.000000
0.002100	0.000000	0.000000
0.002200	0.000000	0.000000
0.002300	0.000000	0.000000
0.002400	0.000000	0.000000
0.002500	0.000000	0.000000
0.002600	0.000000	0.000000
0.002700	0.000000	0.000000
0.002800	0.000000	0.000000
0.002900	0.000000	0.000000
0.003000	0.000000	0.000000
0.003100	0.000000	0.000000
0.003200	0.000000	0.000000
0.003300	0.000000	0.000000
0.003400	0.000000	0.000000
0.003500	0.000000	0.000000
0.003600	0.000000	13.200000
0.003700	0.001557	13.200000
0.003800	0.005991	13.200000
0.003900	0.012972	13.200000
0.004000	0.022201	13.200000
0.004100	0.033411	13.200000
0.004200	0.046361	13.200000
0.004300	0.060834	13.200000
0.004400	0.076634	13.200000
0.004500	0.093586	13.200000
0.004600	0.111533	13.200000
0.004700	0.130332	13.200000
0.004800	0.149856	13.200000
0.004900	0.169991	13.200000
0.005000	0.190636	13.200000
0.005100	0.211697	13.200000
0.005200	0.233094	13.200000
0.005300	0.254752	13.200000
0.005400	0.276607	13.200000
0.005500	0.298599	13.200000
0.005600	0.320677	13.200000
0.005700	0.342795	13.200000
0.005800	0.364910	13.200000
0.005900	0.386987	13.200000
0.006000	0.408992	13.200000
0.006100	0.430899	13.200000
0.006200	0.452681	13.200000
0.006300	0.474316	13.200000
0.006400	0.495786	13.200000
0.006500	0.517072	13.200000
0.006600	0.538162	13.200000
0.006700	0.559041	13.200000
0.006800	0.579700	13.200000
0.006900	0.600128	13.200000
0.007000	0.620319	13.200000
0.007100	0.640266	13.200000
0.007200	0.659964	13.200000
0.007300	0.679408	13.200000
0.007400	0.698595	11.583188
0.007500	0.717368	11.583188
0.007600	0.735593	11.583188
0.007700	0.753301	11.583188
0.007800	0.770523	11.583188
0.007900	0.787284	11.583188
0.008000	0.803610	11.583188
0.008100	0.819523	11.583188
0.008200	0.835044	11.583188
0.008300	0.850192	11.583188
0.008400	0.864985	11.583188
0.008500	0.879439	11.583188
0.008600	0.893569	11.583188
0.008700	0.907389	11.583188
0.008800	0.920911	11.583188
0.008900	0.934149	11.583188
0.009000	0.947113	11.583188
0.009100	0.959814	11.583188
0.009200	0.972260	11.583188
0.009300	0.984462	11.583188
0.009400	0.996428	11.583188
0.009500	1.008165	11.583188
0.009600	1.019681	11.583188
0.009700	1.030983	11.583188
0.009800	1.042078	11.583188
0.009900	1.052972	11.583188
0.010000	1.063670	11.583188
0.010100	1.074179	11.583188
0.010200	1.084503	11.583188
0.010300	1.094648	11.583188
0.010400	1.104619	11.583188
0.010500	1.114419	11.583188
0.010600	1.124054	11.583188
0.010700	1.133527	11.583188
0.010800	1.142842	11.583188
0.010900	1.152003	11.583188
0.011000	1.161015	11.583188
0.011100	1.169880	11.583188
0.011200	1.178601	11.583188
0.011300	1.187182	11.583188
0.011400	1.195627	11.583188
0.011500	1.203937	11.583188
0.011600	1.212117	11.583188
0.011700	1.220168	11.583188
0.011800	1.228094	11.583188
0.011900	1.235898	11.583188
0.012000	1.243581	11.583188
0.012100	1.251146	11.583188
0.012200	1.258597	11.583188
0.012300	1.265934	11.583188
0.012400	1.273161	4.676858
0.012500	1.279616	4.676858
0.012600	1.284738	4.676858
0.012700	1.288670	4.676858
0.012800	1.291542	4.676858
0.012900	1.293470	4.676858
0.013000	1.294557	4.676858
0.013100	1.294900	4.676858
0.013200	1.294582	4.676858
0.013300	1.293681	4.676858
0.013400	1.292266	4.676858
0.013500	1.290399	4.676858
0.013600	1.288135	4.676858
0.013700	1.285525	4.676858
0.013800	1.282615	4.676858
0.013900	1.279444	4.676858
0.014000	1.276051	4.676858
0.014100	1.272466	4.676858
0.014200	1.268721	4.676858
0.014300	1.264840	4.676858
0.014400	1.260849	4.676858
0.014500	1.256768	4.676858
0.014600	1.252616	4.676858
0.014700	1.248410	4.676858
0.014800	1.244165	1.328708
0.014900	1.239572	1.328708
0.015000	1.234372	1.328708
0.015100	1.228643	1.328708
0.015200	1.222456	1.328708
0.015300	1.215875	1.328708
0.015400	1.208956	1.328708
0.015500	1.201752	1.328708
0.015600	1.194308	1.328708
0.015700	1.186666	1.328708
0.015800	1.178863	1.328708
0.015900	1.170932	1.328708
0.016000	1.162902	1.328708
0.016100	1.154800	1.328708
0.016200	1.146649	1.328708
0.016300	1.138471	1.328708
0.016400	1.130283	1.328708
0.016500	1.122104	1.328708
0.016600	1.113946	1.328708
0.016700	1.105824	1.328708
0.016800	1.097749	1.328708
0.016900	1.089730	1.328708
0.017000	1.081777	1.328708
0.017100	1.073897	1.328708
0.017200	1.066097	1.328708
0.017300	1.058383	1.328708
0.017400	1.050760	1.328708
0.017500	1.043232	1.328708
0.017600	1.035803	1.328708
0.017700	1.028475	1.328708
0.017800	1.021252	1.328708
0.017900	1.014135	1.328708
0.018000	1.007125	1.328708
0.018100	1.000225	1.328708
0.018200	0.993435	1.328708
0.018300	0.986755	1.328708
0.018400	0.980186	1.328708
0.018500	0.973729	1.328708
0.018600	0.967382	1.328708
0.018700	0.961145	1.328708
0.018800	0.955019	1.328708
0.018900	0.949002	1.328708
0.019000	0.943094	1.328708
0.019100	0.937294	1.328708
0.019200	0.931601	1.328708
0.019300	0.926014	1.328708
0.019400	0.920532	1.328708
0.019500	0.915153	1.328708
0.019600	0.909877	1.328708
0.019700	0.904702	1.328708
0.019800	0.899626	1.328708
0.019900	0.894650	1.328708
0.020000	0.889770	1.328708
0.020100	0.884986	1.328708
0.020200	0.880296	1.328708
0.020300	0.875700	4.270616
0.020400	0.871477	4.270616
0.020500	0.867867	4.270616
0.020600	0.864809	4.270616
0.020700	0.862245	4.270616
0.020800	0.860128	4.270616
0.020900	0.858410	4.270616
0.021000	0.857052	4.270616
0.021100	0.856017	4.270616
0.021200	0.855271	4.270616
0.021300	0.854785	4.270616
0.021400	0.854531	4.270616
0.021500	0.854484	4.270616
0.021600	0.854624	4.270616
0.021700	0.854929	4.270616
0.021800	0.855383	4.270616
0.021900	0.855968	4.270616
0.022000	0.856670	4.270616
0.022100	0.857476	4.270616
0.022200	0.858375	4.270616
0.022300	0.859355	4.270616
0.022400	0.860406	4.270616
0.022500	0.861521	4.270616
0.022600	0.862692	4.270616
0.022700	0.863911	4.270616
0.022800	0.865172	4.270616
0.022900	0.866469	4.270616
0.023000	0.867798	4.270616
0.023100	0.869154	4.270616
0.023200	0.870532	4.270616
0.023300	0.871929	4.270616
0.023400	0.873342	4.270616
0.023500	0.874768	4.270616
0.023600	0.876204	4.270616
0.023700	0.877648	4.270616
0.023800	0.879097	4.270616
0.023900	0.880550	4.270616
0.024000	0.882005	4.270616
0.024100	0.883461	4.270616
0.024200	0.884916	4.270616
0.024300	0.886369	4.270616
0.024400	0.887819	4.270616
0.024500	0.889266	4.270616
0.024600	0.890708	4.270616
0.024700	0.892144	4.270616
0.024800	0.893574	4.270616
0.024900	0.894998	4.270616
0.025000	0.896415	4.270616
0.025100	0.897825	4.270616
0.025200	0.899227	4.270616
0.025300	0.900621	4.270616
0.025400	0.902007	4.270616
0.025500	0.903384	4.270616
0.025600	0.904753	4.270616
0.025700	0.906113	4.270616
0.025800	0.907464	6.032889
0.025900	0.908976	6.032889
0.026000	0.910792	6.032889
0.026100	0.912875	6.032889
0.026200	0.915195	6.032889
0.026300	0.917721	6.032889
0.026400	0.920428	6.032889
0.026500	0.923291	6.032889
0.026600	0.926290	6.032889
0.026700	0.929405	6.032889
0.026800	0.932620	6.032889
0.026900	0.935919	6.032889
0.027000	0.939288	6.032889
0.027100	0.942716	6.032889
0.027200	0.946190	6.032889
0.027300	0.949701	6.032889
0.027400	0.953241	6.032889
0.027500	0.956802	6.032889
0.027600	0.960375	6.032889
0.027700	0.963956	6.032889
0.027800	0.967539	6.032889
0.027900	0.971118	6.032889
0.028000	0.974689	6.032889
0.028100	0.978249	6.032889
0.028200	0.981794	6.032889
0.028300	0.985321	6.032889
0.028400	0.988827	6.032889
0.028500	0.992311	6.032889
0.028600	0.995770	5.660658
0.028700	0.999166	5.660658
0.028800	1.002468	5.660658
0.028900	1.005683	5.660658
0.029000	1.008815	5.660658
0.029100	1.011871	5.660658
0.029200	1.014855	5.660658
0.029300	1.017771	5.660658
0.029400	1.020623	5.660658
0.029500	1.023416	5.660658
0.029600	1.026152	5.660658
0.029700	1.028835	5.660658
0.029800	1.031467	5.660658
0.029900	1.034052	5.660658
0.030000	1.036591	5.660658
0.030100	1.039086	5.660658
0.030200	1.041540	5.660658
0.030300	1.043955	5.660658
0.030400	1.046332	5.660658
0.030500	1.048673	5.660658
0.030600	1.050979	5.660658
0.030700	1.053253	5.660658
0.030800	1.055494	5.660658
0.030900	1.057705	5.660658
0.031000	1.059886	5.660658
0.031100	1.062038	5.660658
0.031200	1.064163	5.660658
0.031300	1.066261	5.660658
0.031400	1.068334	5.660658
0.031500	1.070382	5.660658
0.031600	1.072405	5.660658
0.031700	1.074405	5.660658
0.031800	1.076382	5.660658
0.031900	1.078337	5.660658
0.032000	1.080271	5.660658
0.032100	1.082183	5.660658
0.032200	1.084076	5.660658
0.032300	1.085948	4.345240
0.032400	1.087674	4.345240
0.032500	1.089149	4.345240
0.032600	1.090397	4.345240
0.032700	1.091446	4.345240
0.032800	1.092316	4.345240
0.032900	1.093027	4.345240
0.033000	1.093598	4.345240
0.033100	1.094045	4.345240
0.033200	1.094383	4.345240
0.033300	1.094624	4.345240
0.033400	1.094780	4.345240
0.033500	1.094863	4.345240
0.033600	1.094881	4.345240
0.033700	1.094844	4.345240
0.033800	1.094759	4.345240
0.033900	1.094633	4.345240
0.034000	1.094472	4.345240
0.034100	1.094282	4.345240
0.034200	1.094067	4.345240
0.034300	1.093834	4.345240
0.034400	1.093584	4.345240
0.034500	1.093323	4.345240
0.034600	1.093053	4.345240
0.034700	1.092777	4.345240
0.034800	1.092497	4.345240
0.034900	1.092217	4.345240
0.035000	1.091937	4.345240
0.035100	1.091660	4.345240
0.035200	1.091387	4.345240
0.035300	1.091120	4.345240
0.035400	1.090860	4.345240
0.035500	1.090607	4.345240
0.035600	1.090364	4.345240
0.035700	1.090130	4.345240
0.035800	1.089907	4.345240
0.035900	1.089695	4.345240
0.036000	1.089494	4.345240
0.036100	1.089305	4.345240
0.036200	1.089128	4.345240
0.036300	1.088964	4.345240
0.036400	1.088813	4.345240
0.036500	1.088676	4.345240
0.036600	1.088551	4.345240
0.036700	1.088439	4.345240
0.036800	1.088342	4.345240
0.036900	1.088257	4.345240
0.037000	1.088186	4.345240
0.037100	1.088128	4.345240
0.037200	1.088084	4.345240
0.037300	1.088053	4.345240
0.037400	1.088036	4.345240
0.037500	1.088031	4.345240
0.037600	1.088040	4.345240
0.037700	1.088062	4.345240
0.037800	1.088096	4.345240
0.037900	1.088144	4.345240
0.038000	1.088204	4.345240
0.038100	1.088276	4.345240
0.038200	1.088360	4.345240
0.038300	1.088457	4.345240
0.038400	1.088566	4.345240
0.038500	1.088686	4.345240
0.038600	1.088818	4.345240
0.038700	1.088961	4.345240
0.038800	1.089116	4.345240
0.038900	1.089282	3.564628
0.039000	1.089384	3.564628
0.039100	1.089357	3.564628
0.039200	1.089219	3.564628
0.039300	1.088983	3.564628
0.039400	1.088661	3.564628
0.039500	1.088266	3.564628
0.039600	1.087807	3.564628
0.039700	1.087295	3.564628
0.039800	1.086736	3.564628
0.039900	1.086138	3.564628
0.040000	1.085509	3.564628
0.040100	1.084854	3.564628
0.040200	1.084178	3.564628
0.040300	1.083487	3.564628
0.040400	1.082784	3.564628
0.040500	1.082073	3.564628
0.040600	1.081358	3.564628
0.040700	1.080642	3.564628
0.040800	1.079927	3.564628
0.040900	1.079216	3.564628
0.041000	1.078511	3.564628
0.041100	1.077813	3.564628
0.041200	1.077124	3.564628
0.041300	1.076447	3.564628
0.041400	1.075781	3.564628
0.041500	1.075128	3.564628
0.041600	1.074490	3.305586
0.041700	1.073841	3.305586
0.041800	1.073161	3.305586
0.041900	1.072457	3.305586
0.042000	1.071734	3.305586
0.042100	1.070996	3.305586
0.042200	1.070247	3.305586
0.042300	1.069491	3.305586
0.042400	1.068732	3.305586
0.042500	1.067972	3.305586
0.042600	1.067215	3.305586
0.042700	1.066461	3.305586
0.042800	1.065714	3.305586
0.042900	1.064976	3.305586
0.043000	1.064247	3.305586
0.043100	1.063529	3.305586
0.043200	1.062824	3.305586
0.043300	1.062132	3.305586
0.043400	1.061455	3.305586
0.043500	1.060792	3.305586
0.043600	1.060146	3.305586
0.043700	1.059516	3.305586
0.043800	1.058903	3.305586
0.043900	1.058306	3.305586
0.044000	1.057728	3.305586
0.044100	1.057167	3.305586
0.044200	1.056624	3.305586
0.044300	1.056100	3.270965
0.044400	1.055590	3.270965
0.044500	1.055092	3.270965
0.044600	1.054607	3.270965
0.044700	1.054135	3.270965
0.044800	1.053678	3.270965
0.044900	1.053234	3.270965
0.045000	1.052806	3.270965
0.045100	1.052392	3.270965
0.045200	1.051993	3.270965
0.045300	1.051610	3.270965
0.045400	1.051243	3.270965
